>> Authority:
	61:	0.0958514791406958
	122:	0.0941535125887041
	212:	0.057570198640461
	104:	0.0559288760026188
	282:	0.0497120320485600
	185:	0.0494286693423631
	348:	0.0432965602698582
	325:	0.0422480744986588
	148:	0.0381168143493487
	134:	0.0282140583831721
	381:	0.0152425383540832
	154:	0.0146135239996293
	326:	0.0145157513797840
	160:	0.0129609777744120
	216:	0.0122086440139116
	404:	0.0111287480300082
	164:	0.0100782383568094
	278:	0.0100782383568094
	141:	0.00995644120517118
	315:	0.00910758113397300
	81:	0.00854332591630107
	55:	0.00854332591630107
	415:	0.00809899129472810
	412:	0.0080006109276228
	297:	0.00745307560873532
	299:	0.00721839551638867
	193:	0.00710270928295771
	184:	0.00677829675737844
	174:	0.00667330502883664
	133:	0.00657845451568743
	88:	0.00601539715627773
	451:	0.00512316925661809
	50:	0.00502967324167053
	18:	0.00492979279216726
	224:	0.00488971531505391
	426:	0.00488971531505391
	343:	0.00465213881976500
	130:	0.00411375905627260
	249:	0.00404013959371938
	85:	0.00351548706566153
	303:	0.00351548706566153
	429:	0.00348917615882390
	58:	0.00342768204534521
	353:	0.00338341640571953
	25:	0.00336693232926579
	48:	0.00306296745002590
	118:	0.00306296745002590
	198:	0.00306296745002590
	178:	0.00297552907385171
	320:	0.00297552907385171
	181:	0.00295362782015287
	38:	0.00261908188388325
	95:	0.00261908188388325
	115:	0.00261908188388325
	176:	0.00261908188388325
	179:	0.00261908188388325
	182:	0.00261908188388325
	186:	0.00261908188388325
	254:	0.00261908188388325
	283:	0.00261908188388325
	293:	0.00261908188388325
	371:	0.00261908188388325
	450:	0.00261908188388325
	456:	0.00261908188388325
	458:	0.00261908188388325
	75:	0.00261908188388325
	78:	0.00261908188388325
	112:	0.00261908188388325
	125:	0.00261908188388325
	155:	0.00261908188388325
	213:	0.00261908188388325
	220:	0.00261908188388325
	280:	0.00261908188388325
	329:	0.00261908188388325
	434:	0.00261908188388325
	455:	0.00261908188388325
	37:	0.00246318355957672
	194:	0.00227063343117066
	359:	0.00227063343117066
	285:	0.00216943045369937
	236:	0.00214113293297266
	274:	0.00213040565710221
	416:	0.00213040565710221
	440:	0.00213040565710221
	142:	0.00213040565710221
	251:	0.00213040565710221
	56:	0.00192631569592243
	261:	0.00192631569592243
	284:	0.00192631569592243
	203:	0.00192631569592243
	314:	0.00192631569592243
	79:	0.00184850396521118
	156:	0.00184850396521118
	229:	0.00184850396521118
	247:	0.00184850396521118
	266:	0.00184850396521118
	103:	0.00166265288642258
	443:	0.00166265288642258
	68:	0.00158917136973910
	145:	0.00158917136973910
	209:	0.00156115226900725
	268:	0.00156115226900725
	425:	0.00156115226900725
	159:	0.00153491244050835
	234:	0.00153491244050835
	288:	0.00153491244050835
	337:	0.00153491244050835
	16:	0.00146999957647205
	49:	0.00146999957647205
	51:	0.00146999957647205
	102:	0.00146999957647205
	123:	0.00146999957647205
	150:	0.00146999957647205
	151:	0.00146999957647205
	165:	0.00146999957647205
	175:	0.00146999957647205
	208:	0.00146999957647205
	214:	0.00146999957647205
	231:	0.00146999957647205
	250:	0.00146999957647205
	275:	0.00146999957647205
	310:	0.00146999957647205
	313:	0.00146999957647205
	374:	0.00146999957647205
	375:	0.00146999957647205
	391:	0.00146999957647205
	460:	0.00146999957647205
	171:	0.00145925678317829
	128:	0.00137639678601677
	135:	0.00137639678601677
	147:	0.00137639678601677
	311:	0.00137639678601677
	317:	0.00137639678601677
	410:	0.00137639678601677
	428:	0.00137639678601677
	36:	0.00132686743283574
	54:	0.00132686743283574
	233:	0.00132686743283574
	436:	0.000000248120219654499
	444:	0.000000248120219654499
	468:	0.000000226295227615680
	46:	0.000000224322263782710
	187:	0.000000224322263782710
	459:	0.000000202497271743890
	191:	0.000000186251653608957
	380:	0.000000169345636678924
	398:	0.000000164426661570137
	60:	0.000000158737639431104
	244:	0.000000125583024368630
	256:	0.000000122537195285869
	143:	0.0000000987392394140791
	258:	0.0000000913555440563648
	84:	0.0000000690053608601916
	124:	0.0000000675575881845751
	96:	0.0000000623194603491489
	44:	0.0000000534264186782858
	94:	0.0000000477752794753703
	306:	0.0000000456229479106094
	40:	0.0000000407709027348450
	287:	0.0000000407709027348450
	449:	0.0000000368706733685365
	454:	0.0000000365072899129960
	204:	0.0000000361610939917136
	277:	0.0000000358860417761883
	152:	0.0000000353724495023102
	327:	0.0000000353192938625478
	43:	0.0000000348298539336972
	265:	0.0000000333528351633524
	363:	0.0000000317344058312352
	89:	0.0000000311816512295040
	386:	0.0000000303687747434942
	331:	0.0000000294948373778289
	457:	0.0000000279784949931069
	413:	0.0000000272791877758127
	300:	0.0000000241102295597744
	7:	0.0000000218249920388197
	12:	0.0000000218249920388197
	15:	0.0000000218249920388197
	439:	0.0000000181762974680353
	273:	0.0000000180539691759756
	136:	0.0000000143068007499560
	279:	0.0000000127924077417381
	411:	0.0000000127924077417381
	435:	0.0000000127924077417381
	321:	0.0000000116699313727008
	35:	0.0000000105618230027499
	344:	0.00000000994191282087222
	351:	0.00000000994191282087222
	217:	0.00000000994191282087222
	92:	0.00000000889304167086306
	109:	0.00000000713937544871265
	24:	0.00000000660298793787527
	167:	0.00000000638310646030561
	70:	0.00000000629702349639973
