>> Authority:
	38:	0.0305639580811499
	63:	0.0241950552185817
	87:	0.0212761754876976
	48:	0.0204047097255067
	36:	0.0192011258879245
	83:	0.0191079732294681
	43:	0.0179757287993883
	69:	0.0171463383358339
	80:	0.0161231675454329
	81:	0.0155648210312991
	8:	0.0151920942872464
	85:	0.0151203930698645
	25:	0.0146680927177042
	71:	0.0144472312387921
	14:	0.0144100022012119
	74:	0.0140776148470759
	91:	0.0138795338119309
	72:	0.0137992011298631
	11:	0.0137707367784285
	89:	0.0137381141818133
	61:	0.0137195778720675
	52:	0.0126995605280664
	23:	0.0125143822434023
	4:	0.0124849722354262
	93:	0.0124784189542977
	50:	0.0124179969952848
	47:	0.0122169719887075
	7:	0.0120738257926089
	62:	0.0115193985089314
	3:	0.0115052987641347
	5:	0.0114655549574651
	29:	0.0113653457387926
	55:	0.0113207541380635
	57:	0.0112867436281984
	97:	0.0110807111740420
	68:	0.0110791839806732
	40:	0.0109646372937053
	95:	0.0109477449452056
	35:	0.0108534740051560
	51:	0.0106155542472468
	17:	0.0105655710090343
	60:	0.0103245416913969
	78:	0.0101027566181638
	9:	0.00986658685931017
	98:	0.00976185837507429
	86:	0.00974018643573988
	13:	0.00973088996574543
	67:	0.00972823884825719
	28:	0.00972490551898475
	79:	0.00961849650911868
	12:	0.00937738720129266
	39:	0.00934601265402250
	10:	0.00925046762435066
	66:	0.00921044886535208
	84:	0.00907234559539951
	21:	0.00893422681964304
	45:	0.00885063441263606
	42:	0.00881428120843931
	26:	0.00875980075337981
	27:	0.00868904137888341
	24:	0.00867213441150873
	22:	0.00842594646163809
	96:	0.00824257370317263
	94:	0.00801506984191782
	33:	0.00793529326965448
	18:	0.00788055488734990
	15:	0.00786121213553169
	73:	0.00780126555841869
	76:	0.00772008337380617
	59:	0.00748306200601132
	31:	0.00740067958984334
	92:	0.00731509426118918
	1:	0.00701100156846576
	77:	0.00690538862000351
	49:	0.00687695340905840
	70:	0.00664400878948422
	6:	0.00657207753700509
	82:	0.00647805084043926
	90:	0.00636462946227206
	19:	0.00611970536521558
	53:	0.00593884761982162
	44:	0.00589461914615847
	20:	0.00574651922798070
	88:	0.00533046115024470
	34:	0.00511130950099307
	46:	0.00501674278046012
	99:	0.00500387255746355
	41:	0.00497484960041160
	75:	0.00485265273823925
	58:	0.00482415388312890
	54:	0.00435743830291518
	32:	0.00432852395622132
	16:	0.00416342025942364
	56:	0.00388994634166468
	0:	0.00377316794911602
	65:	0.00303457809386025
	37:	0.00280090249327495
	2:	0.00198929941169426
	64:	0.00170737297614851
	30:	0.000795682976878905

>> Hub:
	38:	0.0305639580811499
	63:	0.0241950552185817
	87:	0.0212761754876976
	48:	0.0204047097255067
	36:	0.0192011258879245
	83:	0.0191079732294681
	43:	0.0179757287993883
	69:	0.0171463383358339
	80:	0.0161231675454329
	81:	0.0155648210312991
	8:	0.0151920942872464
	85:	0.0151203930698645
	25:	0.0146680927177042
	71:	0.0144472312387921
	14:	0.0144100022012119
	74:	0.0140776148470759
	91:	0.0138795338119309
	72:	0.0137992011298631
	11:	0.0137707367784285
	89:	0.0137381141818133
	61:	0.0137195778720675
	52:	0.0126995605280664
	23:	0.0125143822434023
	4:	0.0124849722354262
	93:	0.0124784189542977
	50:	0.0124179969952848
	47:	0.0122169719887075
	7:	0.0120738257926089
	62:	0.0115193985089314
	3:	0.0115052987641347
	5:	0.0114655549574651
	29:	0.0113653457387926
	55:	0.0113207541380635
	57:	0.0112867436281984
	97:	0.0110807111740420
	68:	0.0110791839806732
	40:	0.0109646372937053
	95:	0.0109477449452056
	35:	0.0108534740051560
	51:	0.0106155542472468
	17:	0.0105655710090343
	60:	0.0103245416913969
	78:	0.0101027566181638
	9:	0.00986658685931017
	98:	0.00976185837507429
	86:	0.00974018643573988
	13:	0.00973088996574543
	67:	0.00972823884825719
	28:	0.00972490551898475
	79:	0.00961849650911868
	12:	0.00937738720129266
	39:	0.00934601265402251
	10:	0.00925046762435066
	66:	0.00921044886535208
	84:	0.00907234559539951
	21:	0.00893422681964304
	45:	0.00885063441263606
	42:	0.00881428120843931
	26:	0.00875980075337981
	27:	0.00868904137888341
	24:	0.00867213441150873
	22:	0.00842594646163809
	96:	0.00824257370317263
	94:	0.00801506984191782
	33:	0.00793529326965448
	18:	0.00788055488734990
	15:	0.00786121213553169
	73:	0.00780126555841869
	76:	0.00772008337380617
	59:	0.00748306200601133
	31:	0.00740067958984334
	92:	0.00731509426118918
	1:	0.00701100156846576
	77:	0.00690538862000352
	49:	0.00687695340905840
	70:	0.00664400878948422
	6:	0.00657207753700510
	82:	0.00647805084043926
	90:	0.00636462946227206
	19:	0.00611970536521558
	53:	0.00593884761982162
	44:	0.00589461914615847
	20:	0.00574651922798070
	88:	0.00533046115024470
	34:	0.00511130950099307
	46:	0.00501674278046013
	99:	0.00500387255746355
	41:	0.00497484960041160
	75:	0.00485265273823925
	58:	0.0048241538831289
	54:	0.00435743830291518
	32:	0.00432852395622132
	16:	0.00416342025942364
	56:	0.00388994634166468
	0:	0.00377316794911602
	65:	0.00303457809386025
	37:	0.00280090249327495
	2:	0.00198929941169426
	64:	0.00170737297614851
	30:	0.000795682976878905
